2396; 305378; Russula illóta; Romagn. (1954); blatna golobica
2397; 182168; Russula insignis; Quél. (1888); mila golobica
2398; 182048; Russula íntegra; (L.) Fr. (1838); usnjasta golobica
;sin; Russula adulterina; (Fr.) Peck (1888);varljiva golobica
;sin; Russula integra f. purpurella; (Singer) Romagn. ex Bon (1986);usnjasta golobica, škrlatna oblika
2399; 209327; Russula intermédia; P. Karst. (1888); čudovita golobica
;sin; Russula lundellii; Singer (1951);Lundellova golobica
;sin; Russula mesospora; Singer (1938);zavajajoca golobica
2400; 305380; Russula ionochlóra; Romagn. (1952); siva golobica 
2401; 305383; Russula laéta; Jul. Scháff. (1952); spolzka golobica
2402; 322933; Russula langei; Bon (1970); Langejeva golobica
2403; 268996; Russula laricina; Velen. (1920); macesnova golobica
2404; 338704; Russula lepidicolor; Romagn. (1962); čvrsta golobica
2405; 209037; Russula lilácea; Quél. (1877); zasluzena golobica
2406; 355601; Russula livéscens; (Batsch) Bataille (1908); žoltobetna golobica
2407; 488778; Russula lóngipes; (Singer) Moénne-Locc. & Reumaux (2003); dolgobetna golobica
;sin; Russula emetica f. longipes; Singer (1924);bljuvna golob., dolgobetna oblika
2408; 269986; Russula luteotacta; Rea (1922); rumeneča golobica
2409; 214247; Russula maculata; Ouel. & Roze (1878); pegasta golobica
2410; 820039; Russula mattiroloana; (Cavara) T. Lebel, (2017); Mattirolova golobica
;sin; Elasmomyces mattiroloanus; Cavara (1897);golobičji prstenec
2411; 443219; Russula medulláta; Romagn. (1997); sivozelena golobica
2412; 214405; Russula mellíolens; Quél. (1898); medova golobica
2413; 270929; Russula mélzeri; Zvára (1927); Melzerjeva golobica
2414; 271340; Russula minutula; Velen. (1920); drobcena golobica
2415; 204620; Russula mustelína; Fr. (1838); lešnikova golobica
2416; 272009; Russula nana; Killerm. (1939); alpska golobica
2417; 204522; Russula nauseósa; (Pers.) Fr. (1838); gorska golobica
2418; 211457; Russula nítida; (Pers.) Fr. (1838); bleščava golobica
2419; 272416; Russula nobilis; Velen. (1920); baržunasta golobica
;sin; Russula fageticola; Melzer ex S. Lundell (1956);bukovinska golobica
2420; 211650; Russula ochrácea; Fr. (1838); okrastobela golobica
2421; 211825; Russula ochroléuca; Fr. (1838); okrasta golobica
;sin; Russula citrina; Gillet (1881);citronasta golobica
2422; 305395; Russula odoráta; Romagn. (1950); vonljiva golobica
2423; 211734; Russula olivácea; (Schaff.) Fr. (1838); olivna golobica
2424; 211427; Russula oliváceovioláscens; Gillet (1874); olivnolilasta golobica
2425; 206492; Russula olivicolor; Britzelm. (1891); oljčnobarvna golobica
2426; 338709; Russula pallidóspora; J. Blum ex Romagn. (1967); rumenolistna golobica
2427; 206457; Russula paludósa; Britzelm. (1891); jagodna golobica
2428; 356926; Russula parazurea; Jul. Schaff, (1931); sivomodra golobica
2429; 214160; Russula pectináta; Fr. (1838); grebenasta golobica
2430; 213893; Russula pectinatoides; Peck (1907); rjavobetna golobica
2431; 290658; Russula pelargónia; Niolle (1941); gorečnična golobica
2432; 114670; Russula persícina; Krombh. (1845); breskvobarvna golobica
2433; 415431; Russula postiána; Romell (1911); šarasta golobica 
2434; 104732; Russula pseudoaeruginea; (Romagn.) Kuyper & Vuure (1985); svetlozelena golobica
2435; 204105; Russula pseudointegra; Arnould & Goris (1907); grenkobna golobica
2436; 484231; Russula pseudo-oliváscens; Kárcher (2002); olivnozelenkasta golobica
;sin; Russula elaeodes; (Bres.) Romagn. ex Bon (1983);olivnozelena golobica 
2437; 111006; Russula pseudopuelláris; (Bon) Bon (1981); dekliška golobica
2438; 129594; Russula pseudoroméllii; J. Blum ex Bon (1986); škrlatnorožnata golobica 
2439; 204182; Russula puelláris; Fr. (1838); voščenolistna golobica
2440; 208213; Russula quelétii; Fr. (1872); Queletova golobica
2441; 208070; Russula raoultii; Quél. (1886); Raoultova golobica
2442; 447527; Russula rhodópus; Zvára (1928); rdečebetna golobica
2443; 114772; Russula risigallína; (Batsch) Sacc. (1915); marelična golobica 
;sin; Russula acetolens; Rauschert (1989);rumenjačna golobica
;sin; Russula risigallina f. chamaeleontina; (Lasch) Bon (1988);marelična golob., spremenljiva oblika
;sin; Russula risigallina f. luteorosella; (Britzelm.) Bon (1986);marelična golobica, dvobarvna oblika
2444; 208290; Russula romellii; Maire (1910); malinova golobica
2445; 465253; Russula rósea; Pers. (1796); trda golobica
;sin; Russula lepida; Fr. (1836);trda golobica
;sin; Russula lepida var. lactea; (Fr.) F.H. Møller & Jul. Schàff. (1952);trda golobica, beli različek
;sin; Russula lepida var. speciosa; Zvdra (1928);trda golobica, zbledeli različek 
2446; 205004; Russula roséipes; Secr. ex Bres. (1883); roznobetna golobica
2447; 204768; Russula rubra; (Lam.) Fr. (1838); rdeca golobica
2448; 338716; Russula rubroalba; (Singer) Romagn. (1967); belobetna golobica
2449; 451377; Russula sanguinaria; (Schumach.) Rauschert (1989); češnjeva golobica
2450; 205048; Russula sanguinea; Fr. (1838); češnjasta golobica
2451; 204740; Russula sardonia; Fr. (1838); drobljiva golobica
;sin; Russula drimeia; Cooke (1881);lomljiva golobica
2452; 209782; Russula seperina; Dupain (1912); istrska golobica
2453; 305409; Russula sericátula; Romagn. (1958); gabrinska golobica 
2454; 445434; Russula silvéstris; (Singer) Reumaux (1996); mahovna golobica
;sin; Russula emetica var. silvestris; Singer (1924);bljuvna golobica, mahov različek
2455; 278366; Russula soláris; Ferd. & Winge (1924); soncna golobica
2456; 209755; Russula sororia; (Fr.) Romell (1891); sestrska golobica
2457; 207576; Russula sphagnóphila; Kauffman (1909); mahova golobica
2458; 207553; Russula subfoétens; W.G. Sm. (1873); smrdikasta golobica
2459; 129597; Russula tinctipes; J. Blum ex Bon (1986); rožnodniščna golobica
2460; 280432; Russula torulosa; Bres. (1929); tršata golobica
;sin; Russula fuscorubra; (Bres.) J. Blum (1951);temnoškrlatna golobica
2461; 203831; Russula turci; Bres. (1882); višnjeva golobica
2462; 281432; Russula velenovskyi; Melzer & Zvara (1928); opečnata golobica
2463; 255362; Russula versicoloJurl; . Schaff. (1931); pisana golobica
2464; 203547; Russula vesca; Fr. (1836); užitna golobica
2465; 203741; Russula veternósa; Fr. (1838); krhljiva golobica
2466; 356695; Russula vinósa; Lindblad (1901); murkina golobica
2467; 338722; Russula vinósobrunnea; (Bres.) Romagn. (1967); vinskorjava golobica
2468; 203799; Russula violácea; Ouel. (1883); vijoličasta golobica
2469; 439062; Russula violéipes; Quél. (1898); vijoličnobetna golobica
;sin; Russula violeipes f. citrina; (Quél.) Maire (1910);vijoličnobetna golobica, citronasta oblika
2470; 203449; Russula viréscens; (Scháff.) Fr. (1836); zelenkasta golobica
2471; 281900; Russula víscida; Kudina (1928); lepljiva golobica
2472; 211051; Russula xerampélina; (Schaff.) Fr. (1838); slanikova golobica
2473; 282375; Russula zvárae; Velen. (1922); Zvarova golobica
2474; 814900; Rutstroémia alnobétulae; Dougoud (2015); jelšina plitvica
2475; 171413; Rutstroémia bulgarioides; (P. Karst.) P. Karst. (1871); storževa plitvica
2476; 160515; Rutstroémia elatína; (Alb. & Schwein.) Rehm (1893); jelkina plitvíca
2477; 160886; Rutstroémia fírma; (Pers.) P. Karst. (1871); hrastova plitvíca
2478; 373529; Ruzénia spermoídes; (Hoffm.) O. Hilber (2002); črna oblenovka
;sin; Lasiosphaeria spermoides; (Hoffm.) Ces. & De Not. (1863);črna oblenka
2479; 816367; Saproamanita vittadinii; (Moretti) Redhead (2016); Vittadinijev mušničar
;sin; Amanita vittadinii; (Moretti) Vittad. (1826);Vittadinijeva mušnica
2480; 414481; Sárcodon imbricátus; (L.) P. Karst. (1881); rjavi ježevec
2481; 323087; Sárcodon léucopus; (Pers.) Maas Geest. & Nannf. (1969); gladki ježevec
2482; 493248; Sárcodon regális; Maas Geest. (1975); knežji ježevec
2483; 305495; Sarcodóntia setósa; (Pers.) Donk (1952); jablanova bodičevka
2484; 510518; Sarcodontia spumea; (Sowerby) Spirin (2001); penasta bodičevka
;sin; Spongipellis spumeus; (Sowerby) Pat. (1887);penasti spužvovec
2485; 556853; Sarcomyxa serótina; (Pers.) V. Papp (2019); pozna zgručevka
;sin; Panellus serotinus; (Pers.) Kuhner (1950);pozni zgručevec
2486; 433531; Sarcoscypha austríaca; (O. Beck ex Sacc.) Boud. (1907); cinobrasta čašica
2487; 841257; Sarcoscypha coccinea; (Jacg.) Lambotte (1887); škrlatna čašica
2488; 120241; Sarcosphaéra coronária; (Jacq.) J. Schrót. (1893); zvezdasta čaša
;sin; Sarcosphaera crassa; (Santi) Pouzar (1972);venčasta čaša
2489; 415948; Schizophyllum ámplum; (Lév.) Nakasone (1996); uhata cepilistka
2490; 208403; Schizophyllum commune; Fr. (1815); navadna cepilistka
2491; 338860; Schizopora paradoxa; (Schrad.) Donk (1967); nenavadna razporka
2492; 203292; Sclerodérma areolátum; Ehrenb. (1818); mekinasta trdokožnica
2493; 186199; Sclerodérma bovísta; Fr. (1829); kroglasta trdokožnica
;sin; Scleroderma fuscum; (Corda) E. Fisch. (1898);peščinska trdokožnica
2494; 191651; Sclerodérma cépa; Pers. (1801); gladka trdokožnica
2495; 181865; Sclerodérma citrínum; Pers. (1801); navadna trdokožnica
2496; 414483; Scleroderma polyrhizum; (J.F. Gmel.) Pers. (1801); zvezdičasta trdokožnica
;sin; Scleroderma geaster; Fr. (1829);zvezdasta trdokožnica
2497; 211519; Sclerodérma verrucósum; (Bull.) Pers. (1801); bradavičasta trdokožnica
2497; 207563; Sclerotínia trifoliórum; Erikss. (1880); datljev skodelnik
2498; 323312; Scopuloídes hydnoídes; (Cooke & Massee) Hjortstam & Ryvarden (1979); voščenozobi opnar
2499; 111015; Scopuloídes rimósa; (Cooke) Julich (1982); zobati opnar
2500; 338970; Scutellínia armatóspora; Denison (1961); bodičastotrosna ščetinka
2501; 305693; Scutellinia kerguelénsis; (Berk.) Kuntze (1891); Kerguelska ščetinka
2502; 119491; Scutellínia scutelláta; (L.) Lambotte (1887); ščitasta ščetinka
2503; 357342; Scutellinia setosa; (Nees) Kuntze (1891); žimasta ščetinka
2504; 121590; Scutellínia trechíspora; (Berk. & Broome) Lambotte (1887); hrapavotrosna ščetinka
2505; 123527; Scutellínia umbrórum; (Fr.) Lambotte (1887); senčna ščetinka
2506; 111018; Scutellínia vitréola; Kullman (1982); trhlolesna ščetinka
2507; 305701; Scutiger pes-cáprae; (Pers.) Bondartsev & Singer (1941); kozjenogi ščitar
;sin; Albatrellus pes-caprae; (Pers.) Pouzar (1966);kozjenogi mesnatovec
2508; 339012; Scytinostróma hemidíchophyticum; Pouzar (1966); vrbina usnjatovka
2509; 305711; Scytinostróma portentósum; (Berk. & M.A. Curtis) Donk (1956); bršljanova usnjatovka
2510; 251997; Sebacína epigaéa; (Berk. & Broome) Bourdot & Galzin (1928); pozemska štrlinka
2511; 142568; Sebacina grisea; Bres. (1908); siva štrlinka
;sin; Exidiopsis grisea; (Bres.) Bourdot & Maire (1920);siva lojevka
2512; 245374; Sebacina incrustans; (Pers.) Tul. & C. Tul. (1871); lojasta štrlinka
2513; 245699; Sebacína laciniáta; (P. Karst.) Bres. (1903); opalnovoščena štrlinka
2514; 473644; Septobasídium rameále; (Berk.) Bres. (1921); vejin slojnik
;sin; Stereum rameale; (Berk.) Massee (1890);vejina slojevka
2515; 305939; Sérpula himantioídes; (Fr.) P. Karst. (1884); gozdni lesomor
2516; 102458; Sérpula lácrymans; (Wulfen) J. Schrót. (1888); hišni lesomor
2517; 415195; Simocybe centunculus; (Fr.) P. Karst. (1879); olivnorjavi spodvihanec
;sin; Ramicola centunculus; (Fr.) Watling (1989);olivnorjava spodvihanka
2518; 111928; Simocybe haustelláris; (Fr.) Watling (1981); dvotrosni spodvihanec
;sin; Ramicola haustellaris; (Fr.) Courtec. (1989);dvotrosna spodvihanka
2519; 339287; Simócybe sumptuósa; (P.D. Orton) Singer (1962); razkošni spodvihanec
2520; 215678; Sistotrema confluens; Pers. (1794); zraščena igličnica
2521; 305993; Skeletocutis amórpha; (Fr.) Kotl. & Pouzar (1958); brezlična kostenelka
2522; 124600; Skeletocutis cárneogrísea; A. David (1982); mesnosiva kostenelka
2523; 323593; Skeletocutis nivea; (Jungh.) Jean Keller (1979); belkasta kostenelka
2524; 822250; Skeletocutis semipileáta; (Peck) Miettinen & A. Korhonen (2018); klobukasta kostenelka
2525; 323596; Skeletocutis subincarnata; (Peck) Jean Keller (1979); bledorožnata kostenelka
2526; 323650; Sowerbyella imperialis; (Peck) Korf (1971); oranžna pecljatovka
2527; 282889; Spadicoides bina; (Corda) S. Hughes (1958); drobni kostenelec
;sin; Sparassis nemecii; Pilát & Vesely (1932);jelkin glivec
2530; 228531; Sparássis laminósa; Fr. (1836); hrastov glivec
;sin; Sparassis simplex; D.A. Reid (1958);preprosti glivec 
2531; 2283131; Sparassis spathulata;;žličasti glivec
2532; 194814; Spathularia flavida; Pers. (1794); žolta lopatica
2533; 196509; Sphaeróbolus stellátus; Tode (1790); bleščavi bucikar
2534; 550876; Sphagnurus paluster;;barjanski sivolistnik
;sin; Tephrocybe palustris; (Peck) Donk (1962);barjanska sivolistka
2535; 188090; Spinéllus fusiger; (Link) Tiegh. (1875); bucikasti zajedalnik
2536; 306360; Squamanita schréieri; Imbach (1946); rumena luskomušnica
2537; 103834; Stagnicola perplexa;;mali govnarček
;sin; Panaeolus sphinctrinus var. minor; (Fr.) Singer (1960);zadrgnjeni govnar, mali različek 
2538; 134058; Steccherinum bourdotii;; dvobarvni bodiček
2539; 306415; Steccherínum fimbriatum; (Pers.) J. Erikss. (1958); resasti bodiček 
2540; 122972; Steccherínum ochráceum; (Pers.) Gray (1821); okrasti bodiček
2541; 119956; Stemonitis axifera; (Bull.) T. Macbr. (1889); pripognjena nitkarica
2542; 421476; Stemonitis fusca; Roth (1788); valujoča nitkarica
2543; 434170; Stemonitis nigréscens; Rex (1891); črna nitkarica
2544; 224407; Stemonitis virginiensis; Rex (1891); virginijska nitkarica
2545; 323479; Stephanóspora caroticolor; (Berk.) Pat. (1914); žolta gomoljevka
2546; 193672; Stereum gausapatum; (Fr.) Fr. (1874); kosmata slojevka
;sin; Haematostereum gausapatum; (Fr.) Pouzar (1959);kosmata krvoslojevka
2547; 189826; Stéreum hirsutum; (Willd.) Pers. (1800); dlakava slojevka
2548; 182771; Stéreum insignitum; Quél. (1890); lepa slojevka
2549; 193355; Stéreum ochráceoflávum; (Schwein.) Fr. (Schwein.) Sacc. (1888); vejina slojevka
2550; 180792; Stéreum óstrea; (Blume & T. Nees) Fr. (1838); kolobarčasta slojevka
2551; 473342; Stéreum refléxulum; Lloyd (1936); zavihana slojevka
2552; 192347; Stéreum rugósum; Pers. (1794); grbančasta slojevka
;sin; Haematostereum rugosum; (Pers.) Pouzar (1959);grbančasta krvoslojevka
2553; 205630; Stéreum sanguinolentum; (Alb. & Schwein.) Fr. (1838); krvaveca slojevka
;sin; Haematostereum sanguinolentum; (Alb. & Schwein.) Pouzar (1959);krvaveča krvoslojevka
2554; 339694; Stereum subtomentosum; Pouzar (1964); žametasta slojevka
2555; 238002; Strobilomyces strobilaceus; (Scop.) Berk. (1851); črni kuštravec
2556; 339799; Strobilurus esculentus; (Wulfen) Singer (1962); smrekova storževka 
;sin; Strobilurus esculentus var. griseus; Metrod (1986);smrekova storževka, sivi različek
2557; 339800; Strobilurus stephanocystis; (Kuhner & Romagn. ex Hora) Singer (1962); ovenčana storževka
2558; 339801; Strobilurus tenacellus; (Pers.) Singer (1962); grenka storževka
2559; 150372; Stropharia aeruginosa; (Curtis) Quél. (1872); zelenkasta strniščnica
2560; 218505; Strophária albónitens; (Fr.) P. Karst. (1879); bleščeča strniščnica
2561; 324292; Strophária caerulea; Kreisel (1979); modrikasta strniščnica
2562; 339818; Stropharia eximia; Benedix (1961); orjaška strniščnica
2563; 114458; Strophária hornemannii; (Fr.) S. Lundell & Nannf. (1934); skandinavska strniščnica
2564; 221081; Stropharia inuncta; (Fr.) Ouel. (1872); lepljiva strniščnica
2565; 227511; Stropharia melanosperma; (Bull.) Gillet (1878); črnotrosna strniščnica
2566; 106498; Strophária pseudocyánea; (Desm.) Morgan (1908); travniška strniščnica
2567; 145219; Strophária rugosoannulata; Farl. ex Murrill (1922); kukmakova strniščnica
2568; 519453; Stylonectria purtónii; (Grev.) Gráfenhan (2011); zajedalska bradavica
;sin; Nectria purtonii; (Grev.) Berk. (1860);zajedalska bradavička
2569; 550968; Suilléllus gabrétae; (Pilát) Blanco-Dios (2015); češki lupljivec 
;sin; Boletus gabretae; Pilát (1968);češki goban
2570; 102402; Suilléllus luridus; (Schaff.) Murrill (1909); svinjski lupljivec
;sin; Boletus luridus; Schaff. (1774);svinjski goban
2571; 550746; Suilléllus méndax; (Simonini & Vizzini) Vizzini, Simonini & Gelardi (2014); varljivi lupljivec
2572; 550981; Suillellus poikilochrómus; (Poder, Cetto & Zuccher.) Blanco-Dios (2015); črneči lupljivec
;sin; Boletus poikilochromus; Póder, Cetto & Zuccher. (1987);črneči goban
2573; 550989; Suilléllus pulchrotínctus; (Alessio) Blanco-Dios (2015); čudoviti lupljivec
;sin; Boletus pulchrotinctus; Alessio (1985);čudoviti goban
2574; 550748; Suilléllus gueletii; (Schulzer) Vizzini, Simonini & Gelardi (2014); Queletov lupljivec
;sin; Boletus queletii; Schulzer (1885);Queletov goban
;sin; Boletus queletii var. discolor; (Quél.) Alessio (1985);Queletov goban, oranžni različek
;sin; Boletus queletii var. rubicundus; Maire (1910);Queletov goban, rdečkasti različek
2575; 550991; Suilléllus rabrosanguineus; (Cheype) Blanco-Dios (2015); krvavordeči lupljivec
;sin; Boletus rubrosanguineus; Cheype (1983);krvavordeči goban
2576; 291268; Suillus americánus; (Peck) Snell (1944); sibirska lupljivka
;sin; Suillus sibiricus; (Singer) Singer (1945);sibirska lupljivka
;sin; Suillus sibiricus; subsp. helveticus Singer (1951);sibirska lupljiv., švicarska podvrsta
2577; 324328; Suillus bellínii; (Inzenga) Kuntze (1898); jadranska lupljivka
2578; 356928; Suillus bovínus; (Pers.) Roussel (1898); prožna lupljivka
2579; 105816; Suillus bresádolae; (Quél.) Gerhold (1985); Bresadolova lupljivka
2580; 339844; Suillus cávipes; (Opat.) A.H. Sm. & Thiers (1964); votlobetna lupljivka
;sin; Boletinus cavipes; (Klotzsch) Kalchbr. (1867);votlobetni gobanček
;sin; Boletinus cavipes f. aureus; (Rolland) Singer (1938);votlobetni gobanček, rumena oblika 
2581; 306571; Suillus collinitus; (Fr.) Kuntze (1898); brezobročna lupljivka
2582; 291273; Suillus flávidus; (Fr.) J. Presl (1846); rumena lupljivka 
2583; 291276; Suíllus flávus; (Quél.) Singer (1945); rumenkasta lupljivka
;sin; Boletus flavus; With. (1801);rumenkasti goban
2584; 291277; Suíllus granulátus; (L.) Roussel (1796); ovčarska lupljivka
;sin; Suillus granulatus f. marchandii; G. Moreno & Heykoop (1994);ovčarska lupljivka, primorska oblika
2585; 282928; Suíllus grevillei; (Klotzsch) Singer (1945); macesnova lupljivka
2586; 339853; Sulllus lákei; (Murrill) A.H. Sm. & Thiers (1964); duglazijina lupljivka
2587; 324336; Suíllus léptopus; A. Marchand (1971); kratkobetna lupljivka
2588; 120823; Suíllus luteus; (L.) Roussel (1796); maslena lupljivka
2589; 359701; Suíllus mediterranéensis; (lacquet. & J. Blum) Redeuilh (1992); primorska lupljivka
2590; 291280; Suíllus placidus; (Bonord.) Singer (1945); bela lupljivka
2591; 356929; Suíllus plórans; (Rolland) Kuntze (1898); cemprinova lupljivka
2592; 324341; Suíllus roseóporus; (Smotl.) Pilát & Dermek (1974); rožnatoporna lupljivka
2593; 586312; Suíllus spráguei; (Berk. & M.A. Curtis) Kuntze (1898); pisana lupljivka
;sin; Suillus pictus; (Peck) Kuntze (1898);rožnata lupljivka 
2594; 291290; Suillus tridentinus;;tridentinska lupljivka
2595; 355913; Suillus variegátus; (Sw.) Richon & Roze (1888); peščena lupljivka 
2596; 324347; Suillus viscidus;;siva lupljivka
;sin; Suillus viscidus var. brunneus; Cazzoli & Consiglio (1997);siva lupljivka, rjavi različek 
2597; 827629; Szczepkamyces campestris;;hrastov blazinovček
;sin; Dichomitus campestris; (Quél.) Domanski & Orlicz (1966);hrastov blazinovec 
2598; 247868; Tapesia fusca;;temneča pogrinjalka
2599; 120803; Tapesia lividofusca; (Fr.) Rehm (1891); modrikasta pogrinjalka
2600; 234886; Taphrina defórmans; (Berk.) Tul. (1866); breskova kodravka
2601; 360246; Tapinella atrotomentosa;;žametni podvihanec
;sin; Paxillus atrotomentosus; (Batsch) Fr. (1838);žametna podvihanka 
2602; 253796; Tapinella panuoides;;školjkasti podvihanec
;sin; Paxillus panuoides; (Fr.) Fr. (1838);školjkasta podvihanka 
2603; 324436; Tarzetta catinus;;čašasta torilka
2604; 111959; Tarzétta cupuláris; (L.) Lambotte (1887); pecljata torilka
2605; 445571; Tectélla patelláris; (Fr.) Murrill (1915); zastrta pogačica
2606; 339941; Tephrocybe ambusta;;ožgana sivolistka
2507; 339942; Tephrócybe anthracóphila; (Lasch) P.D. Orton (1969); pogoriščna sivolistka
2608; 339943; Tephrócybe atráta; (L.) Donk (1962); očrnjena sivolistka
2609; 135176; Tephrocybe ellisii; P.D. Orton (1988); progasta sivolistka
2610; 339958; Tephrócybe plátypus; (Kuhner) M.M. Moser (1967); ploskobetna sivolistka
2611; 339959; Tephrócybe putida; (P. Karst.) M.M. Moser (1967); trohnobna sivolistka
2612; 339961; Tephrocybe rancida; (Fr.) Donk (1962); žarka sivolistka
2613; 493426; Terána coerulea; (Lam.) Kuntze (1891); modreča krasotica
;sin; Pulcherricium coeruleum; (Lam.) Parmasto (1968);modri krasotec
2614; 559118; Thaxtérogáster argénteolilácinus; (M.M. Moser) Niskanen & Liimat. (2022); lilastosiva trebušarka
;sin; Cortinarius argenteolilacinus; M.M. Moser (1952);lilastosiva koprenka
2615; 559127; Thaxtérogáster barbátus; (Batsch) Niskanen & Liimat. (2022); grenkosluzna trebušarka
;sin; Cortinarius barbatus; (Batsch) Melot (1989);grenkosluzna koprenka
2616; 552948; Thaxtérogáster cáusticus; (Fr.) Niskanen & Liimat. (2022); rjaveča trebušarka
;sin; Cortinarius causticus; Fr. (1838);rjaveča koprenka
2617; 559145; Thaxtérogáster cróceocoeruleus; (Pers.) Niskanen & Liimat. (2022); žoltovišnjeva trebušarka
;sin; Cortinarius croceocaeruleus; (Pers.) Fr. (1838);žoltovišnjeva koprenka
2618; 559148; Thaxtérogáster eburneus; (Velen.) Niskanen & Liimat. (2022); bela trebušarka
;sin; Cortinarius eburneus; (Velen.) Rob. Henry ex Bon (1958);bela koprenka
2619; 559155; Thaxtérogáster fulvo-ochráscens; (Rob. Henry) Niskanen & Liimat. (2022); rusa trebušarka
;sin; Cortinarius fulvo-ochrascens; Rob. Henry (1943);rusa koprenka 
2620; 553570; Thaxtérogáster herpeticus; (Fr.) Niskanen & Liimat. (2022); marogasta trebušarka
;sin; Cortinarius herpeticus; Fr. (1838);marogasta koprenka
2621; 559167; Thaxtérogáster leucophánes; (P. Karst.) Niskanen & Liimat. (2022); bledična trebušarka
;sin; Cortinarius leucophanes; P. Karst. (1881);bledična koprenka
2622; 559168; Thaxtérogáster lustrátus; (Fr.) Niskanen & Liimat. (2022); svetla trebušarka
;sin; Cortinarius lustratus; Fr. (1838);svetla koprenka
2623; 559170; Thaxtérogáster mágicus; (Eichhorn) Niskanen & Liimat. (2022); čarovniška trebušarka
;sin; Cortinarius magicus; Eichhorn (1967);čarovniška koprenka
2624; 559177; Thaxtérogáster multifórmis; (Fr.) Niskanen & Liimat. (2022); raznolična trebušarka
;sin; Cortinarius multiformis; Fr. (1838);raznolična koprenka 
2625; 559182; Thaxtérogáster occidentális; (A.H. Sm.) Niskanen & Liimat. (2022); tirolska trebusarka
;sin; Cortinarius occidentalis; A.H. Sm. (1939);tirolska koprenka
2626; 559184; Thaxtérogáster ochroléucus; (Schaeff.) Niskanen & Liimat. (2022); gorjupa trebušarka
;sin; Cortinarius ochroleucus; (Schuff.) Fr. (1838);gorjupa koprenka
2627; 559201; Thaxterogaster pluviális; (Kuhner) Niskanen & Liimat, (2022); pelinova trebušarka
;sin; Cortinarius pluvialis; Kuhner (1989);pelinova koprenka
2628; 559203; Thaxtérogáster porphyropus; (Alb. & Schwein.) Niskanen & Liimat. (2022); lepobetna trebušarka
;sin; Cortinarius porphyropus; (Alb. & Schwein.) Fr. (1838);lepobetna koprenka
2629; 559210; Thaxtérogáster purpuráscens; (Fr.) Niskanen & Liimat. (2022); škrlateča trebušarka
;sin; Cortinarius purpurascens f. genuinus; Rob. Henry (1976);škrlateca koprenka, izvirna oblika
;sin; Cortinarius purpurascens f. largoides; R. Henry (1973);škrlateča koprenka, kijasta oblika
2630; 559214; Thaxterogaster rufoallutus; (Rob. Hen. ex Bid. & Reum.) Nisk. & Liimat. (2022); rumenopoprhnjena trebušarka
;sin; Cortinarius allutus var. xanthus; (M.M. Moser) Quadr. (1985);poprhnjena koprenka, rumeni različek
;sin; Cortinarius rufoallutus; Rob. Henry ex Bidaud & Reumaux (2006);rumenopoprhnjena koprenka
2631; 559215; Thaxtérogáster scáurus; (Fr.) Niskanen & Liimat. (2022); kruljasta trebušarka
;sin; Cortinarius scaurus; (Fr.) Fr. (1838);kruljasta koprenka
;sin; Cortinarius scaurus var. herpeticus; (Fr.) Quél. (1886);kruljasta koprenka, marogasti različek
2632; 559221; Thaxtérogáster subporphyropus; (Pilát) Niskanen & Liimat. (2022); sivomodra trebušarka
;sin; Cortinarius subporphyropus; Pilát (1954);sivomodra koprenka
2633; 559225; Thaxtérogáster tálus; (Fr.) Niskanen & Liimat. (2022); gležnjasta trebušarka
;sin; Cortinarius ochropallidus; Rob. Henry (1936);bledookrasta koprenka
;sin; Cortinarius talus; Fr. (1838);gležnjasta koprenka
2634; 559228; Thaxtérogáster turmális; (Fr.) Niskanen & Liimat. (2022); gručasta trebušarka
;sin; Cortinarius turmalis; Fr. (1838);gručasta koprenka
2635; 553573; Thaxtérogáster variegátus; (Bres.) Niskanen & Liimat. (2022); večbarvna trebušarka
;sin; Cortinárius variegátus; Bres. (1884);večbarvna koprenka 
2636; 559232; Thaxterogaster vibrátilis; (Fr.) Niskanen & Liimat. (2022); žolčasta trebušarka
;sin; Cortinarius vibratilis; (Fr.) Fr. (1838);žolčasta koprenka
2637; 588018; Thecotheus holmskjoldii; (E.C. Hansen) Chenant (1918); brezoblična kozjebobka
2638; 162775; Theléphora anthocéphala; (Bull.) Fr. (1838); cvetoča roža
2639; 180679; Theléphora caryophyllea; (Schaff.) Pers. (1801); nageljnasta roža
2640; 245584; Thelephora palmata; (Scop.) Fr. (1821); grmičasta roža
2641; 145245; Thelephora penicillata; (Pers.) Fr. (1821); čopičasta roža
;sin; Thelephora mollissima; Pers. (1801);kolovozna roža
2642; 193195; Thelephora terrestris; Ehrh. ex Fr. (1821);pozemska roža
2643; 808298; Thyronéctria córyli; (Fuckel) Jaklitsch & Voglmayr (2014); leskina izpuščajka
;sin; Nectria coryli; Fuckel (1865);leskova bradavička
2644; 808699; Tolypocládium capitátum; (Holmsk.) C.A. Quandt, Kepler in Spatafora (2014); košutnični glavatež
;sin; Cordyceps capitata; (Holmsk.) Fr. (1818);košutnični glavatec
2645; 808859; Tolypocládium óphioglossoídes; (J.F. Gmel.) C.A. Quandt, Kepler in Spataf. (2014); kačonov glavatež
;sin; Cordyceps ophioglossoides; (J.F. Gmel.) Link (1818);kačonov glavatec
2646; 324677; Tomentella pilosa; (Burt) Bourdot & Galzin (1924); blazinasta klobučevinka
2647; 151431; Tramétes gibbosa; (Pers.) Fr. (1838); grbasta ploskocevka
