833.;253181;1436;Lactarius mairei;Lactárius máirei;lešnikasta mlečnica;NU;
834.;175756;3019;Lactarius mammosus;Lactárius mammósus;kokosova mlečnica;NU;
835.;154030;2933;Lactarius musteus;Lactárius músteus;moštna mlečnica;NU, RS;
836.;316240;1441;Agaricus obnubilus;Lactárius obscurátus;jelšina mlečnica;NU;
837.;316241;1443;Lactarius omphaliiformis;Lactárius omphalifórmis;lijasta mlečnica;NU;
838.;169523;1444;Lactarius pallidus;Lactárius pállidus;medla mlečnica;PU;
839.;175312;1446;Lactarius picinus;Lactárius picínus;smrekova mlečnica;NU;
840.;174964;1447;Lactifluus piperatus;Lactárius piperátus;poprova mlečnica;PU;bela kravjača, gladka poprovka, kukmak, kulmanka, poprovka
841.;461719;1449;Lactarius porninsis;Lactárius pornínsis;macesnova mlečnica;PU;
842.;438567;1450;Lactarius pterosporus;Lactárius pterósporus;trosokrilna mlečnica;NU;
843.;157260;1451;Lactarius pubescens;Lactárius pubéscens;barjanska mlečnica;PU;
844.;157078;1452;Lactarius pyrogalus;Lactárius pyrógalus;leskina mlečnica;NU;
845.;124554;1453;Lactarius deliciosus var. quieticolor;Lactárius quietícolor;rjava sirovka;U;
846.;157234;1454;Lactarius quietus;Lactárius quiétus;hrastova mlečnica;PU;
847.;157511;1455;Lactarius repraesentaneus;Lactárius repraesentáneus;postavna mlečnica;NU;
848.;168431;1456;Lactarius resimus;Lactárius resímus;zavihana mlečnica;PU;
849.;200514;1458;Lactarius rubrocinctus;Lactárius rubrocínctus;ovratniška mlečnica;NU;
850.;229473;1459;Lactarius rufus;Lactárius rúfus;rdečerjava mlečnica;PU;lisjak, lisičja mlečnica, rusa mlečnica
851.;299324;1461;Lactarius ruginosus;Lactárius ruginósus;rebrava mlečnica;NU;
852.;332907;1462;Lactarius subsalmoneus;Lactárius salmonícolor;lososova sirovka;U;alpska mlečnica, brinovka, lososova mlečnica
853.;229103;1463;Lactarius sanguifluus;Lactárius sanguífluus;krvosočna sirovka;U;krvavo mlečna sirovka
854.;196637;1464;Lactarius scrobiculatus;Lactárius scrobiculátus;jamičasta mlečnica;PU;
855.;299328;1465;Lactarius semisanguifluus;Lactárius semisanguífluus;navadna sirovka;U;navadna mlečnica
856.;196761;1466;Lactarius serifluus;Lactárius serífluus;vodenasta mlečnica;NU; 
857.;461563;1467;Lactarius sphagneti;Lactárius sphagnéti;mahova mlečnica;U;
858.;196742;1468;Lactarius spinulosus;Lactárius spinósulus;bodičasta mlečnica;NU;
859.;201988;1469;Lactarius subdulcis;Lactárius subdúlcis;sladkasta mlečnica;U;
860.;197692;1470;Lactarius subumbonatus;Lactárius subumbonátus;razbrazdana mlečnica;NU;
861.;233232;1471;Lactarius tabidus;Lactárius tábidus;sfrknjena mlečnica;NU;
862.;228133;1475;Lactarius torminosus;Lactárius torminósus;kosmata mlečnica;S;brezova mlečnica, brezovka, kravji rožec, medenjača, mlečnež, mlečnica, progasta mlečnica
863.;201199;1476;Lactarius trivialis;Lactárius triviális;nordijska mlečnica;PU;
864.;201186;1440;Lactarius turpis;Lactárius túrpis;grda mlečnica;NU;
865.;201232;1477;Lactarius uvidus;Lactárius úvidus;sluzasta mlečnica;NU;
866.;417752;1478;Lactifluus vellereus;Lactárius velléreus;polstena mlečnica;PU;
867.;200993;1480;Lactarius vietus;Lactárius viétus;brezova mlečnica;NU;
868.;231040;1481;Lactarius violascens;Lactárius violáscens;vijoličasta mlečnica;PU;
869.;231293;1482;Lactifluus volemus;Lactárius volémus;sočna mlečnica;U;brinjeva mlečnica, brinovka, hruševka, kovič, mlečna pečenka, pečenica, pečurka, rizec, sirojedka, sirovojedka, mlečna pečenica
870.;299335;1484;Lactarius zonarioides;Lactárius zonarioídes;hribovska mlečnica;NU;
871.;195919;1485;Lactarius zonarius;Lactárius zonárius;kolobarčasta mlečnica;NU;
872.;299344;466;Corticium roseum;Laeticórticium róseum;rožnata skorjevka;NU;
873.;299348;1486;Laetiporus sulphureus;Laetíporus sulphúreus;žvepleni lepoluknjičar;PU;rumeni kruh, žemljarica, žemljevka, žveplenka, žveplenjača, žveplenorumena luknjičarka, žveplenorumeni luknjičar
874.;299390;1495;Laxitextum bicolor;Laxitéxtum bícolor;dvobarvni pasovec;NU;
875.;486769;1501;Leccinellum crocipodium;Leccínellum crocipódium;žlahtni dedek;U, Z, RS;žlahtni ded
876.;129457;1497;Leccinum aerugineum;Leccínum aerugíneum;sivoluski ded;U;
877.;101071;1496, 1512;Leccinum aurantiacum;Leccínum aurantíacum;trepetlikov turek;U;hrastov turek, turek, konjič, kozak, osičnik, osovjak, osovnjak, palček, resnik, topolka, topolovka, topolščica, turčin, turek, turški goban
878.;316409;1503;Leccinum aurantiacum var. decipiens;Leccínum decípiens;varljivi turek;U;
879.;287520;1504;Leccinum duriusculum;Leccínum duriúsculum;trdikasti ded;U; 
880.;333014;1505;Leccinum holopus;Leccínum hólopus;beli ded;U, RS;
881.;316424;1510;Leccinum piceinum;Leccínum piceínum;smrečji turek;U;
882.;135293;1499;Leccinellum pseudoscabrum;Leccínum pseudoscábrum;gabrov ded;U;dedek, gabrovček, gabrovec, gabrovka, kapucinarka, konjiček, prosenček, skabron, frcaja
883.;419205;1514, 2792;Leccinum scabrum var. scabrum;Leccínum scábrum;brezov ded;U;rožnati ded, babka, berač, brezji goban, brezov goban, brezovarček, brezovček, brezovec, brinov ded, brinov dedek, brinov goban, dedec, dedek, frcanja, kapucinarka, norček, norec, prosenček, skabron, spičnik
884.;316437;1516;Leccinum thalassinum;Leccínum thalássinum;modrinasti ded;U, RS;
885.;445757;1517;Leccinum variicolor var. variicolor;Leccínum variícolor;pisani ded;U;
886.;287526;1509, 1518;Leccinum versipelle;Leccínum versipélle;brezov turek;U;povolški turek
887.;333057;1519;Leccinum vulpinum;Leccínum vulpínum;lisičji turek;U;
888.;414448;1521;Lentinellus cochleatus;Lentinéllus cochleátus;janeževa žilavka;MU;janeževka, janežev grmiček, leskovka, žilava janeževka, žilavka
889.;414449;1522;Lentinellus cochleatus var. inolens;Lentinéllus cochleátus var. ínolens;janeževa žilavka, nedišeči različek;MU;
890.;255281;1525;Lentinellus ursinus;Lentinéllus ursínus;medvedja žilavka;NU;
891.;468950;1527;Lentinula edodes;Lentínula edódes;užitni nazobčanec;U;šitake
892.;149820;1529;Panus lecomtei;Lentínus strigósus;pusta strnjenka;NU;
893.;164542;1531;Lentinus tigrinus;Lentínus tigrínus;tigrasta strnjenka;NU;
894.;199017;1532;Lenzites betulinus;Lenzítes betulína;brezova lenzovka;NU;
895.;168196;1536;Leotia lubrica;Leótia lúbrica;zdrizasta kapičarka;NU;
896.;247927;1538;Lepiota brunneoincarnata;Lepióta brúnneoincarnáta;mesnorjavi dežniček;SS;
897.;229205;1540;Lepiota castanea;Lepióta castánea;kostanjasti dežniček;NU;
898.;216879;1541;Lepiota clypeolaria;Lepióta clypeolária;obuti dežniček;NU;
899.;261172;1542;Lepiota clypeolarioides;Lepióta clypeolarioídes;polobuti dežniček;NU;
900.;426710;1543;Lepiota cortinarius var. cortinarius;Lepióta cortinárius;koprenasti dežniček;NU;
901.;221078;1544;Lepiota cristata;Lepióta cristáta;smrdljivi dežniček;S;
902.;316493;1545;Lepiota cristatoides;Lepióta cristatoídes;zoprni dežniček;NU; 
903.;417276;1546;Lepiota echinella var. echinella;Lepióta echinélla;ježasti dežniček;NU;
904.;239040;1547;Lepiota erminea;Lepióta ermínea;redkvičasti dežniček;NU;
905.;216749;1548;Lepiota felina;Lepióta felína;črnoluski dežniček;NU;
906.;235624;1551;Lepiota helveola;Lepióta helvéola;pogubni dežniček;SS;
907.;133111;1552;Lepiota ignivolvata;Lepióta ignivolváta;rdečedniščni dežniček;NU;
908.;213915;1554;Lepiota lilacea;Lepióta lilácea;lilasti dežniček;S;
909.;206313;1562;Lepiota magnispora;Lepióta magníspora;zažetotrosni dežniček;NU;
910.;333131;1555;Lepiota ochraceofulva;Lepióta ochráceofúlva;okrasti dežniček;NU;
911.;183902;1557;Lepiota parvannulata;Lepióta parvannuláta;travniški dežniček;NU;
912.;287602;1558;Lepiota pseudolilacea;Lepióta pseudolilácea;varljivi dežniček;SS;
913.;212645;1559;Lepiota rufipes;Lepióta rúfipes;dvobarvni dežniček;S;
914.;299506;1561;Lepiota subincarnata;Lepióta subincarnáta;rožnati dežniček;S;
915.;299513;1564;Lepista caespitosa;Lepísta caespitósa;pašniška kolesnica;U;
916.;316542;1565;Lepista densifolia;Lepísta densifólia;hostna kolesnica;UN;
917.;414593;1569;Lepista flaccida;Lepísta fláccida;podvihana kolesnica;U;ohlapna kolesnica
918.;438601;1568;Lepista glaucocana;Lepísta glaucocána;bledovijoličasta kolesnica;U;bledovijolična kolobarnica
919.;299520;1570;Lepista irina;Lepísta írina;dišeča kolesnica;U;
920.;356735;1572;Lepista nuda;Lepísta núda;vijoličasta kolesnica;PU;modrinka, naga goba, plavka, vijoličasta kolobarnica, vijoličnica
921.;117209;1573;Collybia lilacea;Lepísta núda var. lilácina;vijoličasta kolesnica, lilasti različek;PU;
922.;355596;1576;Lepista panaeola;Lepísta panáeolus;rebrava kolesnica;U;
923.;445547;1577;Lepista personata;Lepísta personáta;dvobarvna kolesnica;U;našemljenka
924.;108141;1578;Lepista ricekii;Lepísta ricékii;poprasta kolesnica;U;
925.;299524;1580;Lepista sordida;Lepísta sórdida;umazana kolesnica;U;
926.;271507;1584;Leptoporus mollis;Leptóporus móllis;mehka skutovka;NU, Z, RS;
927.;466261;1586;Leucoagaricus americanus;Leucoagáricus americánus;bresadolov kukmakovec;PU;
928.;466260;1593;Leucoagaricus barssii;Leucoagáricus bárssii;korenasti kukmakovec;U;
929.;316775;1587;Leucoagaricus leucothites;Leucoagáricus carneifólius;grbičasti kukmakovec;U; 
930.;316776;1588;Leucoagaricus cinerascens;Leucoagáricus cineráscens;sivi kukmakovec;U;
931.;355733;1592;Leucocoprinus leucothites;Leucoagáricus leucothítes;rožnolistni kukmakovec;U;
932.;316792;1666;Leucoagaricus nympharum;Leucoagáricus nymphárum;dekliški kukmakovec;U;dekliški dežnik
933.;111620;2796;Leucoagaricus leucothites;Leucoagáricus subcretáceus;mekinasti kukmakovec;UN;
934.;287750;1601;Leucocortinarius bulbiger;Leucocortinárius búlbiger;koprenasti belotrosnik;U;
935.;333337;1603;Leucopaxillus gentianeus;Leucopaxíllus gentiáneus;grenka velepodvihanka;NU;
936.;283342;1605;Leucopaxillus giganteus;Leucopaxíllus gigánteus;orjaška velepodvihanka;U;
937.;316859;1608;Pogonoloma macrocephalum;Leucopaxíllus macrocéphalus;glavata velepodvihanka;U, Z, RS;
938.;255174;1613;Leucopaxillus tricolor;Leucopaxíllus trícolor;tribarvna velepodvihanka;U, Z, RS 
939.;413402;1616;Limacella glioderma;Limacélla delicáta var. gliodérma;okusna spolzenka, lepljivi različek;U;
940.;414594;1619;Limacellopsis guttata;Limacélla guttáta;pokapana spolzenka;U;
941.;299867;1623;Porostereum spadiceum;Lophária spadícea;sivorjava zavihanka;NU;
942.;205910;1627;Lycogala epidendrum;Lycógala epidéndrum;razbarvana grahovka;NU;
943.;232329;1628;Lycoperdon decipiens;Lycopérdon decípiens;varljiva prašnica;MU;
944.;414453;1629;Lycoperdon echinatum;Lycopérdon echinátum;ježasta prašnica;MU;
945.;223280;264;Lycoperdon excipuliforme;Lycopérdon excipulifórme;visoka prašnica;MU;visoka plešivka
946.;220454;1630;Lycoperdon floccosum;Lycopérdon floccósum;kosmata prašnica;MU;
947.;414454;1632;Lycoperdon lividum;Lycopérdon lívidum;pašniška prašnica;MU;
948.;220868;1633;Lycoperdon mammiforme;Lycopérdon mammifórme;zastrta prašnica;MU;
949.;220937;1634;Lycoperdon marginatum;Lycopérdon marginátum;jajčasta prašnica;MU;
950.;271483;1635;Lycoperdon molle;Lycopérdon mólle;rjava prašnica;MU;
951.;218442;1631;Lycoperdon nigrescens;Lycopérdon nigréscens;smradna prašnica;NU;
952.;220647;1636;Lycoperdon perlatum;Lycopérdon perlátum;betičasta prašnica;MU;prdec
953.;340863;2632;Lycoperdon pratense;Lycopérdon praténse;travniška prašnica;MU;travniški puhovec
954.;123159;1637;Lycoperdon pyriforme;Lycopérdon pyrifórme;hruškasta prašnica;NU;
955.;232824;1638;Lycoperdon umbrinum;Lycopérdon umbrínum;iglična prašnica;NU;
956.;232539;265;Calvatia utriformis;Lycopérdon utrifórme;senožetna prašnica;MU;babji pezdec, bradavičasta krvnica, hudičev prah, hudičev tobak, okrogla prašnica, prhavec, prhavka, puhelj, puhovka, razpokana puhovka, senožetnica
957.;355617;1642;Leucocybe connata;Lyophýllum connátum;beli zajček;NU;
958.;445805;1643;Lyophyllum crassifolium;Lyophýllum crassifólium;debelolistni zajček;U;
959.;299927;1644;Lyophyllum decastes;Lyophýllum decástes;rjavi zajček;U;
960.;105489;1645;Lyophyllum deliberatum;Lyophýllum deliberátum;okajeni zajček;U;
961.;333496;1646;Lyophyllum fumosum;Lyophýllum fumósum;sivi zajček;U;glavice, gobje gnezdo, kajzerčki, klobčičarka, klobčičasta kolobarnica, kostanjevščica, krepe, mucki, palčki
962.;252689;1647;Lyophyllum immundum;Lyophýllum immúndum;umazani zajček;NU;
963.;299938;1648;Lyophyllum konradianum;Lyophýllum konradiánum;konradov zajček;NU;
964.;431763;1649;Calocybe gangraenosa;Lyophýllum leucophaeátum;smrdeči zajček;NU;
965.;413422;1650;Lyophyllum loricatum;Lyophýllum loricátum;trdokožni zajček;U;
966.;254654;1653;Lyophyllum semitale;Lyophýllum semitále;vlažnorobi zajček;UN;
967.;299955;1654;Lyophyllum transforme;Lyophýllum transfórme;podvihani zajček;U;
968.;251679;1656;Macrocystidia cucumis;Macrocystídia cúcumis;ogurčna velemešičkarica;NU 
969.;299964;1658;Macrolepiota affinis;Macrolepióta affínis;gostoluski dežnik;U;
970.;299967;1659;Macrolepiota excoriata;Macrolepióta excoriáta;poljski dežnik;U;
971.;299969;1669;Macrolepiota mastoidea;Macrolepióta gracilénta;seskasti dežnik;U;
972.;317072;1660;Macrolepiota mastoidea;Macrolepióta konrádii;konradov dežnik;U; 
973.;299971;1661;Macrolepiota mastoidea;Macrolepióta mastoídea;grbičasti dežnik;U;
974.;299973;1662;Macrolepiota olivascens;Macrolepióta oliváscens;zelenoklobučni dežnik;U;
975.;113861;1663;Macrolepiota procera;Macrolepióta permíxta;sramežljivi dežnik;U;
976.;418877;1664;Macrolepiota procera var. procera;Macrolepióta procéra;orjaški dežnik;U;marela, dežnikarica, bubnica, dežnik, kačica, ločenka, parazol(ček), veliki dežnik, srna, veliki solčnik, solčnik, solčnikova gliva, lepi solčnik
977.;299976;1665;Agaricus prominens;Macrolepióta próminens;beli dežnik;U;
978.;114501;1670;Macrotyphula juncea;Macrotýphula filifórmis;ločkov kijevec;NU;
979.;287907;1675;Collybiopsis ramealis;Marasmiéllus raméalis;vejina sehlička;NU;
980.;207938;1678;Gymnopus androsaceus;Marásmius androsáceus;nitasta sehlica;NU; 
981.;235887;1680;Marasmius bulliardii;Marásmius bulliárdii;bulliardova sehlica;NU;
982.;118871;1682;Marasmius cohaerens;Marásmius cocháerens;trdobetna sehlica;NU;
983.;287924;1683;Collybia collina;Marásmius collínus;mazasta sehlica;NU;
984.;228330;2805;Marasmius epiphylloides;Marásmius epiphylloídes;bršljanova sehlica;NU;
985.;228495;1685;Marasmius epiphyllus;Marásmius epiphýllus;listožilna sehlica;NU;
986.;174712;1686;Marasmius oreades;Marásmius oréades;dišeča sehlica;U;dišeča sehnica, jetičnica, kamfilovica, klinčnica, lepa sehlica, museron, nageljnica, nagelnova sehnica, nageljnovka, proržnica, pritajnica, sočnica, travne špičke
987.;213551;1687;Marasmius prasiosmus;Marásmius prasiósmus;porova sehlica;NU;visoka česnovka, česnova visoka sehnica, velika česnovka, velika lukovka
988.;156778;1688;Marasmius rotula;Marásmius rótula;ovratniška sehlica;NU;
989.;162378;1691;Marasmius torquescens;Marásmius torquéscens;volčičja sehlica;NU;
990.;156459;1693;Marasmius wynneae;Marásmius wýnnei;vijoličasta sehlica;NU;
991.;317427;1694;Megacollybia platyphylla;Megacollýbia platyphýlla;širokolistna velekorenovka;PU 
992.;257233;1698;Melanoleuca arcuata;Melanoléuca arcuáta;črnikasta gostolistka;U;
993.;438669;1699;Melanoleuca brevipes;Melanoléuca brévipes;kratkobetna gostolistka;U;
994.;251510;1702;Melanoleuca cognata;Melanoléuca cognáta;zgodnja gostolistka;U;
995.;456918;1704;Melanoleuca strictipes;Melanoléuca evenósa;gorska gostolistka;U;
996.;252430;1706;Melanoleuca graminicola;Melanoléuca graminícola;travna gostolistka;U;
997.;101904;1707;Melanoleuca grammopodia;Melanoléuca grammopódia;črtasta gostolistka;NU;
998.;288042;1708;Melanoleuca humilis;Melanoléuca húmilis;mekinasta gostolistka;U;
999.;268577;1709;Tricholoma kavinae;Melanoléuca kavínae;čebulasta gostolistka;U;
1000.;288051;1713;Melanoleuca melaleuca;Melanoléuca melaléuca;navadna gostolistka;U;
1001.;254036;1715;Melanoleuca polioleuca;Melanoléuca polioléuca;pegasta gostolistka;NU;
1002.;300347;1717;Melanoleuca strictipes;Melanoléuca stríctipes;tenkobetna gostolistka;U;
1003.;288063;1718;Melanoleuca stridula;Melanoléuca strídula;vonjava gostolistka;U;
1004.;288067;1719;Melanoleuca subbrevipes;Melanoléuca subbrévipes;široka gostolistka;U;
1005.;317474;1720;Melanoleuca strictipes;Melanoléuca substríctipes;planinska gostolistka;U; 
1006.;414455;1728;Meripilus giganteus;Meripílus gigánteus;črneča velezraščenka;MU;goba velikanka, velika goba, velika zraščenka, velikanka, velikorastnica
1007.;207161;1731;Merulius tremellosus;Merúlius tremellósus;drhtavi zgubanec;NU;
1008.;247978;1748;Morchella esculenta;Morchélla esculénta;užitni smrček;PU;mavrah, menikova goba, čmrčeč, čmrček, irs, jirs, okrogli smrček, preslica, prusnik, smrček, užitni mavrah, užitni smrček, gorski smrček
1009.;223415;1756;Mutinus caninus;Mutínus canínus;pasji klinček;NU;
1010.;223153;1757;Mutinus elegans;Mutínus élegans;lepi klinček;NU;
1011.;250530;1763;Phloeomana alba;Mycéna álba;belkasta čeladica;NU;
1012.;257875;1769;Mycena aurantiomarginata;Mycéna aurántiomargináta;žoltoroba čeladica;NU;
1013.;169501;1773;Mycena crocata;Mycéna crocáta;žoltosočna čeladica;NU;
1014.;416866;1774;Mycena epipterygia var. epipterygia;Mycéna epipterýgia;prevlečena čeladica;NU;
1015.;162718;1775;Mycena epipterygioides;Mycéna epipterygioídes;vlecljiva čeladica;NU;
1016.;233636;1782;Mycena galericulata;Mycéna galericuláta;nagubana čeladica;NU;
1017.;416759;1783;Mycena galopus var. galopus;Mycéna gálopus;mlečna čeladica;NU;
1018.;228153;1784;Mycena haematopus;Mycéna haemátopus;krvobetna čeladica;NU;
1019.;194409;1786;Mycena inclinata;Mycéna inclináta;pripognjena čeladica;NU;
1020.;190512;1787;Mycena latifolia;Mycéna latifólia;širokolistna čeladica;NU;
1021.;179400;1788;Mycena leptocephala;Mycéna leptocéphala;klorova čeladica;NU;
1022.;247189;1790;Mycena maculata;Mycéna maculáta;pegasta čeladica;NU;
1023.;183974;1796;Mycena pelianthina;Mycéna peliánthina;temnolistna čeladica;NU;
1024.;186463;1799;Mycena polygramma;Mycéna polygrámma;nažlebičena čeladica;U;
1025.;182665;1802;Mycena pterigena;Mycéna pterígena;steljina čeladica;NU;
1026.;188082;1803;Mycena pura;Mycéna púra;redkvičasta čeladica;S;
1027.;414604;1804;Mycena renati;Mycéna renáti;renejeva čeladica;NU;
1028.;438721;1806;Mycena rosea;Mycéna rósea;strupena čeladica;S;
1029.;208523;1807;Mycena rosella;Mycéna rosélla;rožnata čeladica;NU;
1030.;205959;1809;Mycena sanguinolenta;Mycéna sanguinolénta;krvosočna čeladica;NU;
1031.;135103;1810;Mycena silvae-nigrae;Mycéna sílvae-nígrae;alkalna čeladica;NU;
1032.;135104;1812;Mycena stipata;Mycéna stipáta;šopasta čeladica;NU; 
1033.;279018;1813;Mycena strobilicola;Mycéna strobilícola;storževa čeladica;NU;
1034.;247656;1816;Mycena tintinnabulum;Mycéna tintinnábulum;zvončkuljasta čeladica;NU;
1035.;140698;1821;Mycena vitilis;Mycéna vítilis;dolgobetna čeladica;NU;
1036.;243283;1822;Mycena vulgaris;Mycéna vulgáris;navadna čeladica;NU;
1037.;148321;1823;Mycena zephirus;Mycéna zéphirus;zefirna čeladica;NU;
1038.;101585;1677;Mycetinis alliaceus;Mycétinis alliáceus;dolgobetna česnovka;U;lukova sehlica, česnova sehlica
1039.;501417;1689;Mycetinis scorodonius;Mycétinis scorodónius;navadna česnovka;U;začimbena sehlica, česnovka, česnova lukovka, češnjevka, lukovka
1040.;249710;1829;Nectria cinnabarina;Néctria cinnabárina;cinobrasta bradavička;NU;
1041.;104553;1840;Neolentinus lepideus;Neolentínus lepídeus;luskata nazobčanka;NU;
1042.;104557;1842;Neolentinus schaefferi;Neolentínus scháefferi;latvičasta nazobčanka;NU;
1043.;288943;1863;Omphalotus olearius;Omphalótus oleárius;oljkov livkar;S;oljarka, oljčnica, rjavka, velika lisička
1044.;318996;1864;Onnia leporina;Ónnia leporína;smrekov plošček;NU;
1045.;445578;1865;Onnia tomentosa;Ónnia tomentósa;poletni plošček;NU;
1046.;192645;1867;Onygena equina;Onýgena equína;kopitna roževinka;NU;
1047.;118687;1872;Otidea alutacea;Otídea alutácea;rjavo uho;NU;
1048.;176141;1874;Otidea cochleata;Otídea cochleáta;polžasto uho;NU;
1049.;164037;1876;Otidea leporina;Otídea leporína;zajčje uho;U;
1050.;175509;1877;Otidea onotica;Otídea onótica;oslovsko uho;U;
1051.;302133;1878;Agaricus ephippium;Oudemansiélla ephíppium;brazdasta širokolistka;UN;
1052.;120947;1881;Oudemansiella mucida;Oudemansiélla múcida;sluzasta širokolistka;U;
1053.;275074;1888;Oxyporus populinus;Oxýporus populínus;topolov gostopor;NU;
1054.;335512;1890;Haploporus tuberculosus;Pachykytóspora tuberculósa;debelikasta grčevka;NU;
1055.;177555;1893;Panaeolus acuminatus;Panáeolus acuminátus;koničasti govnar;S;
1056.;335553;2819;Panaeolus antillarum;Panáeolus antillárum;beli govnar;NU;
1057.;158646;1895;Panaeolus fimicola;Panáeolus fimícola;gnojiščni govnar;S;
1058.;172375;1896;Panaeolus leucophanes;Panáeolus leucophánes;belkasti govnar;S;
1059.;422169;1897;Panaeolus papilionaceus;Panáeolus papilionáceus;pisani govnar;S; 
1060.;439552;133;Panaeolus semiovatus;Panáeolus semiovátus;obročkani govnar;NU;obročkana govnarica
1061.;271415;1898;Panellus mitis;Panéllus mítis;mili zgručevec;NU;
1062.;355858;1901;Panellus stipticus;Panéllus stípticus;trpki zgručevec;NU;
1063.;160358;1528;Panus conchatus;Pánus conchátus;školjkasti strnjenec;NU;školjkasta strnjenka
1064.;474759;434;Parasola auricoma;Parasóla aurícoma;zlatolasa črnilovka;NU;zlatolasa tintnica
1065.;511721;2097;Parasola conopila;Parasóla conopílus;bombažnata črnilovka;NU;bombažnata tintnica
1066.;474758;452;Parasola plicatilis;Parasóla plicátilis;zgubana črnilovka;NU;zgubana tintnica
1067.;191172;1904;Paxillus involutus;Paxíllus involútus;navadna podvihanka;SS;krajevec, navadna zavihanka, podvihanček, podvihanka, zavihanka, zavihanček
1068.;335673;1907;Paxillus rubicundulus;Paxíllus rubicúndulus;jelševa podvihanka;U;
1069.;231569;1909;Peniophora cinerea;Penióphora cinérea;siva opnovka;NU;
1070.;198384;2820;Peniophora incarnata;Penióphora incarnáta;mesnordeča opnovka;NU;
1071.;223974;1911;Peniophora limitata;Penióphora limitáta;jesenova opnovka;NU;
1072.;414463;1914;Peniophora pini;Penióphora píni;borova opnovka;NU;
1073.;254040;1916;Peniophora polygonia;Penióphora polygónia;trepetlikova opnovka;NU;
1074.;399382;1917;Peniophora quercina;Penióphora quercína;hrastova opnovka;NU;
1075.;283597;1920;Perenniporia fraxinea;Perennipória fraxínea;jesenov večnoluknjičar;NU;
1076.;141966;1926;Legaliana badia;Pezíza bádia;rjava skledica;PU;
1077.;161555;1928;Peziza cerea;Pezíza cérea;jutina skledica;NU;
1078.;336052;1932;Paragalactinia michelii;Pezíza michélii;michelijeva skledica;NU;
1079.;231097;1940;Paragalactinia succosa;Pezíza succósa;sočna skledica;PU;
1080.;235416;1941;Peziza varia;Pezíza vária;raznolična skledica;NU;
1081.;194560;1942;Peziza vesiculosa;Pezíza vesiculósa;mehurjasta skledica;PU;
1082.;251405;1944;Agaricus christinae;Phaeocollýbia christínae;oranžna temačnica;NU;
1083.;359362;1945;Agaricus cidaris;Phaeocollýbia cídaris;škrlatna temačnica;NU;
1084.;253098;1946;Phaeocollybia lugubris;Phaeocollýbia lúgubris;navadna temačnica;NU;
1085.;250886;1947;Phaeolepiota aurea;Phaeolepióta áurea;bleščava luskarica;U;
1086.;121352;1948;Phaeolus schweinitzii;Pháeolus schweinítzii;žoltorobi rjavopor;NU;
1087.;245853;1950;Phallus hadriani;Phállus hadriáni;hadrijanov mavrahovec;MU; 
1088.;245934;1951;Phallus impudicus;Phállus impudícus;smrdljivi mavrahovec;MU;grdavš, kuga, kužna goba, mrtvaški prst, prosnica, smrdljivi mavrah, steklica, strupeni mavrah, špiček, špičnik, vražje jajce
1089.;120211;1956;Phellinopsis conchata;Phéllinus conchátus;školjkasti plutač;NU;
1090.;251562;1957;Fuscoporia contigua;Phéllinus contíguus;velikoluknjičasti plutač;NU;
1091.;319756;1960;Fuscoporia ferruginosa;Phéllinus ferruginósus;rjasti plutač;NU;
1092.;282813;1961;Fomitiporia hartigii;Phéllinus hartígii;hartigov plutač;NU;
1093.;120661;1962;Phellinus igniarius;Phéllinus igniárius;vrbov plutač;NU;
1094.;252933;1963;Phellinus laevigatus;Phéllinus laevigátus;brezin plutač;NU;
1095.;282814;1965;Porodaedalea pini;Phéllinus píni;borov plutač;NU;
1096.;275023;1972;Phellinus tuberculosus;Phéllinus pomacéus;sadni plutač;NU;
1097.;319781;1966;Phellinus populicola;Phéllinus populícola;topolov plutač;NU;
1098.;302819;1967;Fomitiporia punctata;Phéllinus punctátus;ploščati plutač;NU;
1099.;142852;1969;Fomitiporia robusta;Phéllinus robústus;hrastov plutač;NU;
1100.;344218;1970;Phellinus tremulae;Phéllinus trémulae;trepetlikin plutač;NU;
1101.;302826;1973;Phellodon confluens;Phéllodon cónfluens;zraščeni plutozob;NU;
1102.;414466;1974;Phellodon melaleucus;Phéllodon melaléucus;črnobeli plutozob;NU;
1103.;246562;1975;Phellodon niger;Phéllodon níger;črni plutozob;NU;
1104.;414467;1976;Phellodon tomentosus;Phéllodon tomentósus;blazinasti plutozob;NU;
1105.;319885;1983;Phlebiopsis gigantea;Phlebiópsis gigántea;cemprinova nagubanka;NU;
1106.;235773;1999;Pholiota adiposa;Pholióta adipósa;sluzasti luskinar;NU;
1107.;484233;1985;Flammula alnicola;Pholióta alnícola;jelšev luskinar;NU;
1108.;115382;1987;Pyrrhulomyces astragalinus;Pholióta astragálina;prelestni luskinar;NU;
1109.;223664;1988;Pholiota aurivella;Pholióta aurivélla;žolti luskinar;NU;
1110.;174969;1991;Pholiota flammans;Pholióta flámmans;plamenasti luskinar;NU;
1111.;303039;1992;Flammula alnicola;Pholióta flávida;rumeni luskinar;NU;
1112.;115386;1994;Pholiota gummosa;Pholióta gummósa;prožni luskinar;NU;
1113.;485184;2007;Pholiota gummosa var. rufobrunnea;Pholióta gummósa var. rufobrúnnea;prožni luskinar, rjavi različek;NU;pozemski luskinar 
1114.;319983;1996;Pholiota carbonaria;Pholióta highlandénsis;oglarski luskinar;NU;
